;Smiles;Output
1296;Cc1cc(C)nc(SCC(=O)Nc2cc(C)on2)n1;1,52
1297;COc1c(C#N)cc2ccccc2c1C(=O)N(C)C[C@@H](CCN1CCC(N2CCCNC2=O)CC1)c1ccc(Cl)c(Cl)c1;3
1298;CNC1=Nc2ncccc2C(c2ccco2)=NC1c1ccns1;1,44
1299;Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O;-1,25
1300;CN1C(=O)CC(C)(CCc2cccc(-c3ccccc3)c2)N=C1N;2,03
1301;COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(C(=O)NCCc3ccccc3)cc12;2,51
1302;Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1;4,1
1303;COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(CC(N)=O)CC1;3,1
1304;NC(=O)c1ccc(Br)cc1;1,75
1305;c1nc(N2CCCCC2)c2nc[nH]c2n1;1,84
1306;CCOc1cccc(Nc2nnc(C(=O)Nc3ccc(N4CCOCC4)nc3)o2)c1;3,6
1307;Cc1nc(C(=O)[C@H](C)Oc2ccc(SCCCCCc3ccccc3)cc2)sc1CCCC(=O)O;2,03
1308;O=C(Nc1cccc([C@@H](c2ccc(C(=O)N3CCC3)cc2)N2CCN(Cc3ccc(F)cc3)CC2)c1)C1CC1;3,58
1309;N[C@H](Cc1c[nH]c2ccccc12)C(=O)O;-0,92
1310;CC(C)Cn1c(=O)n(C)c(=O)c2c(SCCCO)c(Cc3ccccc3C(F)(F)F)sc21;4,05
1311;Cn1c(=O)c2c(-c3oc(S(C)(=O)=O)cc3Cl)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O;3,97
1312;Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCC2)cc1;1,57
1313;O=c1[nH]n(Cc2cccs2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12;1,52
1314;COc1ccc2ncc(=O)n(CCN3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)[C@@H](F)C3)c2c1;0,83
1315;N#Cc1ccc(C(=O)Nc2ccc(-n3ccnc3)nc2)cc1;2,2
1316;Nc1[nH]ncc1S(=O)(=O)c1ccccc1;1,1
1317;Cc1ccc(S(=O)(=O)Nc2c(C(=O)NCC(C)(C)C)c(C)nn2-c2ccccc2)cc1;1,46
1318;CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1;1,7
1319;C[C@H]1O[C@@H](n2cnc3c(N)nc(OCC4CCC(F)(F)CC4)nc32)[C@H](O)[C@@H]1O;1,72
1320;CCn1c2ccccc2c2cc(NC(=O)CCc3ccncc3)ccc21;3,75
1321;CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(C(F)(F)F)c1;0,62
1322;COc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1;2,77
1323;COc1cc2nnc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1;2,36
1324;Fc1ccc2cn[nH]c2c1;2,3
1325;CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@@H]1O;2,4
1326;CCC1(c2ccc(N)cc2)CCC(=O)NC1=O;0,6
1327;O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1;1,47
1328;N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)cccc2N3)cc1;0,66
1329;Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)nc1;3,36
1330;CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1;3,17
1331;COc1ccc2ncc(=O)n(CCN3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)[C@H](OC)C3)c2c1;0,97
1332;Oc1cc(OCc2ccccc2)ccn1;1,69
1333;CN(C)CC(O)COc1ccc(Nc2cc(Nc3cc(Cl)ccc3Cl)ncn2)cc1;2,6
1334;CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3ccccc3C(F)(F)F)sc21;3,15
1335;Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1;2,84
1336;COc1cc2ncnc(Nc3ccncc3)c2cc1OC;2,22
1337;c1ccc(Nc2[nH]nnc2-c2ccccc2)cc1;3,37
1338;N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4cnccc4s3)CC2)CC1;1,66
1339;O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccc4)cc3)c2s1;1,11
1340;NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1;0,92
1341;Fc1ccc(-c2cn3ccccc3n2)cc1;3,1
1342;O=C1CCC(=O)N1c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F;1
1343;N#Cc1cccc(C(=O)Nc2cc(-c3ccccc3)nn2-c2ccccc2)c1;3,82
1344;CN(C)c1cccc2c(S(=O)(=O)N(C)CC(=O)O)cccc12;-1,45
1345;Cc1cc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)on1;1,99
1346;COc1ccnc(NC2CCN(C(=O)c3ccccc3)CC2)c1;2,06
1347;CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1;3,4
1348;Nc1c(C(=O)c2cccc(OC[C@H](O)CO)c2)cnn1-c1ccc(F)cc1;1,94
1349;O=c1cc(N2CCOCC2)nc2n(Cc3cccc4ccccc34)ccn12;3,3
1350;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCN(C)CC1;3,3
1351;O=C1NCCc2[nH]c(-c3ccncc3)cc21;1,49
1352;CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1;3
1353;COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCCN1CCCC1;2,74
1354;CN(C)c1ccnc2sc3c(=O)n(-c4ccccc4)cnc3c12;2,34
1355;CN1CCc2c1nc1ccccc1c2NC(=O)Cc1ccccc1;2,8
1356;C[C@H]1O[C@@H](n2cnc3c(N)nc(OC(C4CC4)C(F)(F)F)nc32)[C@H](O)[C@@H]1O;1,83
1357;Cc1c[nH]c(/C=C2\C(=O)Nc3ccccc32)c1CCC(=O)O;1,2
1358;COc1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1;3,43
1359;Cc1cc(Nc2nc(O[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1;1,82
1360;O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ncc1Cl;2,09
1361;Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1Cc1nnn[nH]1;3,25
1362;CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1;-0,86
1363;Cc1ccccc1C(OCCN(C)C)c1ccccc1;1,47
1364;CC(C)c1noc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)n1;3,1
1365;C[C@H](c1nc2ncccc2c(=O)n1-c1ccc(Cl)cc1)N(CC1CCS(=O)(=O)CC1)C(=O)Cc1ccc(C(F)(F)F)c(F)c1;2,9
1366;CCOc1ccc2nc(NC(=O)CC)sc2c1;3,4
1367;Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O;-1,28
1368;O=c1[nH]c(-c2ccc([N+](=O)[O-])cc2)nc2ccccc12;2,5
1369;O=C(NCc1ccccn1)c1ccc(Oc2ccccc2)cc1;2,7
1370;CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)cc2F)CC1;2,66
1371;COc1ccccc1-c1coc2cc(O)ccc2c1=O;2,55
1372;Cn1cc(CN2CCc3cc4nc(N)sc4cc3CC2)cn1;1,06
1373;O=C(CSc1nccn(-c2ccc(F)c(F)c2)c1=O)NC1CCCC1;2
1374;CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)OCc2ccccn2)c1=O)C(=O)C(F)(F)F;1,91
1375;Cn1c(SCc2c(Cl)cccc2Cl)nnc1-c1ccc2nonc2c1;3,35
1376;COc1ccc(C(=O)CS(=O)(=O)c2ccccc2)cc1;1,96
1377;CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21;3,42
1378;O=C(Nc1ccc(N2CCOCC2)cc1)c1nnc(NC(=O)C2(c3ccc(Cl)cc3)CCC2)o1;3,2
1379;C[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)[nH]c12;2,75
1380;COCCN(C)Cc1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1;2,65
1381;CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1;0,56
1382;CC(=O)Nc1ccc(CC(=O)N(C)C2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)cc1;2,9
1383;C[C@@H](C[C@@](C)(CS(=O)(=O)N1CCN(CCc2ccc(Cl)cc2Cl)CC1)N(O)C=O)c1ncc(F)cn1;3,27
1384;Cc1cc(Nc2ncc(F)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc1N1CCN(C)CC1;2,9
1385;Cc1ccc2c(c1)c(Sc1ccccc1)c(CC(=O)O)n2C;1,74
1386;CC(=O)NC1CN(c2ccc(Nc3ncc(F)c(-c4cnc(C)n4C(C)C)n3)cc2)C1;2,76
1387;NC(=O)c1cc2ccccc2nc1N;1,07
1388;O=C(c1cc2ccccc2[nH]1)N1CCNCC1;0,6
1389;N#CCc1c[nH]c2ccc(OCc3ccccc3)cc12;3,71
1390;CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)[C@@H]1CCN(Cc2nc3ccccc3s2)C[C@@H]1F;2,1
1391;CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@H]2CCN(CCc3ccccc3)C[C@H]21)C1CCCCC1;2,47
1392;CC(C)C(NC(=O)Cn1c(-c2ccc(F)cc2)ncc(N)c1=O)C(=O)C(F)(F)F;1,05
1393;Cc1cc(Nc2ccnc(NCc3cc(C4CC4)no3)n2)n[nH]1;2,5
1394;COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CC2;0,66
1395;COc1cccc(C(=O)NCCCOc2cccc3ccc(N)nc23)c1;2,46
1396;Cc1ccc(-c2ccc(F)cc2COc2ccc(CCC(=O)O)cc2)cc1;3,24
1397;CC[C@H](C)[C@H](N)C1=N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1;-0,46
1398;COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](C)C(N)=O;3,42
1399;O=C(/C=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1;1,52
1400;CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)NCc2cccnc2)c1=O)C(=O)C(F)(F)F;2,84
1401;CC[C@H](NC(=O)c1c([S+]([O-])CC)c(-c2ccccc2)nc2ccccc12)c1ccccc1;3,45
1402;Nc1n[nH]c2c(Cl)cccc12;1,7
1403;NC(=O)c1cccc(OC2CCN(CC3CC3)CC2)c1;0,49
1404;Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2ccc(Cl)cc2)ccc1OCC(=O)O;1,38
1405;CC(C)Cn1c(=O)n(C)c(=O)c2c(SC3CCCC3)c(Cc3ccccc3C(F)(F)F)sc21;4,21
1406;O=C(O)[C@H](Cc1cccc(F)c1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1;2,68
1407;Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1;0,47
1408;CN(C(=O)Cc1ccc(-n2cnnn2)cc1)[C@H]1CCN(Cc2ccc(C(F)(F)F)cc2)C[C@H]1F;3,3
1409;CC(=O)NC[C@H]1CN(c2ccc(-n3cc(C#N)nn3)c(F)c2)C(=O)O1;0,8
1410;COC(=O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2;0,83
1411;Clc1ccc2c(c1Nc1ccnc(Nc3ccccc3)n1)OCO2;3,9
1412;COc1cc(OC2CCN(C)CC2)c2c(Nc3c(Cl)ccc4c3OCO4)ncnc2c1;2,98
1413;Cc1cc(CN2Cc3ccccc3C[C@H]2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O;2,41
1414;Oc1ccc(C2=Cc3ccc(O)cc3OC2)cc1;3,8
1415;O=Cc1ccccc1B(O)O;0,83
1416;O=C1CN(C(=O)c2ccco2)c2ccccc2N1;1,21
1417;O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)NCCOCCc1ccc(F)cc1;1,57
1418;CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)c(F)c(F)c2)CC1;2,55
1419;C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCC2CCN(S(C)(=O)=O)CC2)cn1;3,5
1420;O=c1ccnc2ccccn12;0,2
1421;N#Cc1ccc2ccc(=O)n(CCN3CC[C@H](NCc4ccc5c(n4)NC(=O)CO5)[C@H](O)C3)c2c1;0,11
1422;CNC(=O)c1ccc2c(=O)cc(-c3cccnc3)[nH]c2c1;1,01
1423;Clc1n[nH]c2cccc(Nc3ccnc(Nc4cc(N5CCOCC5)cc(N5CCOCC5)c4)n3)c12;2,78
1424;Nc1ccccc1NC(=O)c1ccc(-c2ncc(CN3CCCCC3)s2)cc1;2,82
1425;COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OC[C@H](OP(=O)(O)O)C1CC1;-0,04
1426;CCCC(=O)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1;3,37
1427;O=C(Nc1cccc(-c2nnn[nH]2)c1)c1cccc2[nH]cnc12;-0,05
1428;Cc1c(Sc2ccc(Cl)cc2)c2cc(S(C)(=O)=O)ccc2n1CC(=O)O;0,54
1429;Cc1ccc2c(c1)c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O;0,06
1430;CCC1(c2cccc(O)c2)CCCCN(C)C1;0,8
1431;COc1ccc(S(=O)(=O)Nc2ccc(-c3ccccc3)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c2=O)cc1;2,5
1432;COc1cc(OC)c(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1NC(=O)CCC(=O)O;-0,53
1433;O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)NCCOCCc1cccc(C(F)(F)F)c1;2,62
1434;CCCSc1nc2ccc(NC(=O)CCNC(N)=O)cc2s1;2,9
1435;CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2)nc2[nH]c(=O)sc12;4,3
1436;CCC(c1cccnc1)n1[nH]c(=O)c2nc3cc(Cl)ccc3c(O)c2c1=O;0,7
1437;COc1cc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1;2,18
1438;NC(=O)c1ccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c(F)c1;2,1
1439;CN(C(=O)Cc1ccc(Cl)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1;3,5
1440;Nc1ncccc1NCc1cccc(-c2cccnc2)c1;3
1441;O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(C3CC3)C2)CC1;3,57
1442;Nc1nnc(CCSCCc2nnc(N)s2)s1;-0,1
1443;CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2F)n1;-0,05
1444;CC(=O)N1CCN(c2ccc(Nc3nccc(-c4cnc(C)n4C(C)C)n3)cc2)CC1;2,39
1445;Cn1c(=O)c2c(-c3ccc(S(C)(=O)=O)o3)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O;2,71
1446;COCCC(=O)NC(C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1;2,98
1447;CC(C)Cc1ccc([C@@H](C)C(=O)NS(C)(=O)=O)cc1;0,51
1448;COC(=O)CCCCCCC(=O)Nc1ccc2c(c1)-c1ccccc1C(=O)C2=O;2,6
1449;O=c1c(-c2ccc(F)cc2)coc2cc(O)cc(O)c12;3,6
1450;CC(=O)Nc1cnc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1;2,69
1451;CC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1;0,44
1452;c1ccc2[nH]c(CCc3nc4ccccc4[nH]3)nc2c1;3,3
1453;CC[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)sc12;3,22
1454;O=C(NC1CCS(=O)(=O)C1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1;1,64
1455;COc1cc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)cc(OC)c1OC;2,54
1456;O=C(Nc1ccccc1)c1ccc(OCCCN2CCCC2)cc1OCc1cccc(F)c1;3,67
1457;Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C(F)(F)F)nn2-c2ccccc2)cc1;2,35
1458;NC(=O)c1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12;-0,87
1459;COc1ccc(Oc2ncccc2C(=O)NCc2ccccc2Cl)cc1;3,59
1460;COc1cc2ncc(C(N)=O)c(Nc3ccccc3F)c2cc1OC;2,81
1461;C=CCc1cc(NC(C)=O)ccc1OCCCNC(C)C;-0,01
1462;Cc1ncc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2F)n1C(C)C;3,01
1463;Cc1cnc(NC(=O)c2cc(Oc3cnc(C(=O)N(C)C)nc3)c3cc(C)oc3c2)cn1;2,1
1464;C(=C/c1c(-c2ccccc2)nc2sccn12)\c1ccncn1;3,4
1465;CCOc1ccc(-n2c(CC)nc3ccccc3c2=O)cc1;3,27
1466;CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc(C(=O)CC)c1O;3,57
1467;Cc1nc(-c2ccccc2)c(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)[nH]c1=O;3,9
1468;O=CN(O)C1(CS(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)CCC1;1,34
1469;O=C(Nc1ccccn1)c1ccc2[nH]c(-c3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc3)nc2c1;4,24
1470;Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1;2,28
1471;CCCSc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](C(N)=O)[C@@H](O)[C@H]3O)c2n1;2,05
1472;COc1ccc2nc(C)cc(-n3cc(CN4CCN(C(C)=O)CC4)nn3)c2c1;1,3
1473;C1=CCC(c2ccc3ccccc3c2)CNC1;1,64
1474;c1ccc(CCNCc2ccccc2)cc1;1,65
1475;CCC1(c2ccccc2)C(=O)NC(=O)NC1=O;0,05
1476;O=C(NCc1ccncn1)c1ccc(Oc2ccc(C#C[C@@]3(O)CN4CCC3CC4)cc2)cc1;1,77
1477;Cc1ccc(NC(=O)c2ccccc2F)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O;2,75
1478;O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12;3,06
1479;CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cc2OC)cn1;3,42
1480;COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4cccnn34)n2)cc1;2,8
1481;Cc1c(Sc2ccc(Cl)cc2)c2c(-c3ccccc3)cccc2n1CC(=O)O;2,61
1482;Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)cc(S(C)(=O)=O)c2)n1;2,9
1483;CC(C)C(NC(=O)Cn1c(-c2ccc(F)cc2)ncc(NC(=O)OCc2ccccc2)c1=O)C(=O)C(F)(F)F;2,47
1484;Cc1nocc1C(=O)Nc1ccc(-c2ccccc2OC(F)(F)F)c(N)n1;3,7
1485;CC1(COc2cc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)ccc2NC(=O)CN2CCOCC2)COC1;2,2
1486;Oc1ccc(-c2nc3ccccc3nc2-c2ccc(O)cc2)cc1;2,7
1487;O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(OC2CCNCC2)ncc1Cl;1,56
1488;Cc1nc(C)c(-c2ccc(C34CCC(CC(=O)O)(CC3)CC4)cc2)nc1C(N)=O;1,6
1489;O=C(Cc1ccccc1)c1ccc(O)cc1O;3,09
1490;c1csc(Cn2nnnc2CN2CCN(c3nc4ccccc4s3)CC2)c1;3,65
1491;N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccncc2)C1;1,56
1492;Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1cccnc1;3,11
1493;CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2Cc3ccccc3C2)c1;3,3
1494;O=C(O)c1ccc2cccc(O)c2n1;3,3
1495;Cc1cc2n[nH]c(=O)n2c2cc(-c3ccc(C(=O)N4CCOCC4)cc3)ccc12;2,77
1496;Nc1[nH]nc2ccccc12;1
1497;CS(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12;1,5
1498;CCCCCSc1nc(O)c2sc(N)nc2n1;2,86
1499;CC(=O)NC[C@H]1CN(c2ccc(-n3cnc(C#N)c3)c(F)c2)C(=O)O1;1,51
1500;COc1ncccc1-c1cccc2c(N)c3c(nc12)CN(C1CCC1)C3=O;3,26
1501;COCCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1;0,78
1502;Nc1ccccc1NC(=O)c1ccc(C2CCN(Cc3ccccc3)CC2)cc1;2,51
1503;CC(C)C[C@H](CO)Nc1nc(SCc2ccncc2)nc2nc(N)sc12;2,9
1504;CCCc1cc(=O)[nH]c(=S)[nH]1;0,7
1505;O=c1c2ccccc2nc2n1CCO2;0,6
1506;NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1;0,81
1507;NC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1;0,63
1508;COc1ccc(OC)c(-c2cccc3c(N)c(C(=O)NC4(C)CCC4)nnc23)c1;4,48
1509;CCC1(C)CC(=O)NC1=O;0,23
1510;NC(=O)c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1;2
1511;Cc1cc2n[nH]c(=O)n2c2cc(-c3ccc[nH]3)ccc12;3,29
1512;CC(C)N1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(F)c2)CC1;1,6
1513;CN(C(=O)Cc1ccc(-n2cnnn2)cc1)[C@@H]1CCN(Cc2ccc(C(F)(F)F)cn2)C[C@@H]1F;2,1
1514;CCCCCC/N=c1\ccn(Cc2ccccc2)c2cc(Cl)ccc12;0,98
1515;CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O;-1,1
1516;O=C(O)CC(=O)N[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1;1,18
1517;Nc1nc2ccccc2s1;2
1518;Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NCCO)cc3)n2)n1C(C)C;2,09
1519;Cc1ccc(F)c(Nc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)c1;3,1
1520;CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O;1,69
1521;FC(F)(F)c1nnc2ccc(-n3ccnc3)nn12;0,91
1522;CCOC(=O)c1ccc(CCN2CCN(c3ccc(C)nn3)CC2)cc1;2,58
1523;Cc1cc(-c2ccc(-c3nc4ccncc4c(O)c3C#N)cc2)ccn1;1,6
1524;Cn1cnc(-c2ccccc2)c1/C=C/c1ccnc(N)n1;2,61
1525;Cc1cc(C)c(C(=O)N[C@@H](Cc2ccc(OCCCNc3ccccn3)cc2)C(=O)O)c(C)c1;0,49
1526;COc1cc2ncc(C(N)=O)c(Nc3ccc(F)c(Cl)c3)c2cc1OC;3,22
1527;O=C(O)c1cc(-c2ccccc2)nc2ccccc12;-0,7
1528;N[C@H]1CCN(c2c(Cl)cccc2/C=C2\SC(=O)NC2=O)C1;1,89
1529;O=C(NCC1(O)CCCCCC1)c1cc(-c2ccccc2C(=O)O)ccc1Cl;-0,34
1530;CC(C)N1CCN(C(=O)NCc2ccc(Cl)c(Cl)c2)CC1;2,75
1531;Cc1cn([C@H]2CCCN([C@@H](C)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O;-0,26
1532;COc1ccc(N(C(=O)c2occc2CO)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1;1,37
1533;NC1(c2ccc(-c3ncc4cccn4c3-c3ccccc3)cc2)CCC1;2,5
1534;NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O;0,39
1535;CC(C)Nc1nc(NCc2ccccc2)c2sccc2n1;3,9
1536;CNS(=O)(=O)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1;2,03
1537;Cc1ccc(Oc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)c2)c(C)n1;2,47
1538;CCOC(=O)c1ccc(COCC2CCN(c3ccc(C)nn3)CC2)cc1;2,68
1539;Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1;2,54
1540;Cc1cc(Oc2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)c(-c2ccccn2)nc1C;2,59
1541;CS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(C#N)c(Cl)c4)CC3)c[nH]c(=O)c2c1;1,41
1542;C[C@H]1O[C@@H](n2cnc3c(N)nc(OC4CCCC4)nc32)[C@H](O)[C@H]1Cl;3,18
1543;Nc1ncnc2[nH]ccc12;1,78
1544;O=S(=O)(Nc1nncs1)c1cc(Cl)c(Oc2ccc(C(F)(F)F)cc2-c2ccnnc2)cc1F;1,15
1545;NC(=O)c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3CCc2ccccc2)c1;2
1546;Cc1ncc(-c2nc(Nc3ccc(C(N)=O)cc3)ncc2F)n1C(C)C;2,7
